Incident ID,Incident Date,State,City Or County,Address,Latitude,Longitude,Killed,Injured,Operations,label_col,Classification
2153114,28-Oct-21,Texas,Houston,8301 Willow Pl Dr N,29.9616958,-95.5538938,1,0,Children Involved,Killed: 1 Injured:0,Children killed by children
2152151,26-Oct-21,Alabama,Greensboro,Balsa Ave,32.684325,-87.6155579,1,0,Children Involved,Killed: 1 Injured:0,Children killed
2152307,26-Oct-21,Louisiana,New Orleans,2600 block of N Claiborne Ave,29.9740373,-90.0485773,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2151330,26-Oct-21,Wisconsin,Milwaukee,4502 N 21st St,43.0989362,-87.9379801,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2151330,26-Oct-21,Wisconsin,Milwaukee,4502 N 21st St,43.0989362,-87.9379801,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
2150980,25-Oct-21,Michigan,Irons,N Oakwood Ln,44.1203801,-85.9320521,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2161242,25-Oct-21,Ohio,Cincinnati,N/A,39.1045639,-84.507897,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2151242,25-Oct-21,Ohio,Canton,1600 block of Royal Ave NE,40.8136024,-81.3411804,1,0,Children Involved,Killed: 1 Injured:0,Children picked up/fired
2151242,25-Oct-21,Ohio,Canton,1600 block of Royal Ave NE,40.8136024,-81.3411804,1,0,Children Involved,Killed: 1 Injured:0,Children killed by children
2150576,25-Oct-21,Tennessee,Cleveland,Hancock Rd NE,35.1544613,-84.7810317,1,0,Children Involved,Killed: 1 Injured:0,Children picked up/fired
2150576,25-Oct-21,Tennessee,Cleveland,Hancock Rd NE,35.1544613,-84.7810317,1,0,Children Involved,Killed: 1 Injured:0,Children killed self
2150048,24-Oct-21,Michigan,Ann Arbor,700 block of N Maple Rd,42.2868183,-83.7805194,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2150048,24-Oct-21,Michigan,Ann Arbor,700 block of N Maple Rd,42.2868183,-83.7805194,0,1,Children Involved,Killed: 0 Injured:1,Children injured by children
2179741,24-Oct-21,Wisconsin,Florence (county),N/A,45.8385479,-88.2246996,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
2149665,24-Oct-21,Texas,San Antonio,3500 block of Woodville Dr,29.3750659,-98.4302499,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2150232,24-Oct-21,South Carolina,Aiken,Lawrence St,33.4359537,-81.7198121,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2149787,23-Oct-21,New York,Buffalo,378 Massachusetts Ave,42.9135009,-78.888755,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2148532,22-Oct-21,New Jersey,Newark,Fairmount Ave and Springfield Ave,40.7329254,-74.1970215,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2147532,21-Oct-21,Alabama,Birmingham,5300 block of Highland Trace Ln,33.654228,-86.661956,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2146452,19-Oct-21,Illinois,Chicago,6600 block of S Seeley Ave,41.7737573,-87.6752378,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2145183,18-Oct-21,Texas,Elsa,200 block of Begonia St,31.9685988,-99.9018131,1,0,Children Involved,Killed: 1 Injured:0,Children picked up/fired
2145183,18-Oct-21,Texas,Elsa,200 block of Begonia St,31.9685988,-99.9018131,1,0,Children Involved,Killed: 1 Injured:0,Children killed self
2145544,18-Oct-21,Texas,Austin,5828 Abby Ann Ln,30.1388554,-97.7674985,3,0,Children Involved,Killed: 3 Injured:0,Children killed
2143811,17-Oct-21,Alabama,Dothan,1000 block of Grant St,31.212562900000002,-85.3773543,0,3,Children Involved,Killed: 0 Injured:3,Children injured
2144182,17-Oct-21,Illinois,Joliet,1200 block of Luther Ave,41.5462863,-88.0569486,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2143542,17-Oct-21,Ohio,Columbus,2845 Noe Bixby Rd,39.916467,-82.8674274,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2143135,17-Oct-21,Illinois,Chicago,4000 block of S King Drive,41.8218972,-87.6175055,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2143135,17-Oct-21,Illinois,Chicago,4000 block of S King Drive,41.8218972,-87.6175055,0,1,Children Involved,Killed: 0 Injured:1,Children injured by children
2146784,17-Oct-21,North Carolina,Elizabeth City,Hickory Rd,36.3151692,-76.252686,1,0,Children Involved,Killed: 1 Injured:0,Children killed
2142565,16-Oct-21,South Carolina,Greenville,3125 White Horse Rd,34.8159937,-82.4435916,1,0,Children Involved,Killed: 1 Injured:0,Children picked up/fired
2142565,16-Oct-21,South Carolina,Greenville,3125 White Horse Rd,34.8159937,-82.4435916,1,0,Children Involved,Killed: 1 Injured:0,Children killed by children
2146135,14-Oct-21,Wisconsin,Milwaukee,2600 block of North 37th St,43.0660975,-87.9598144,2,0,Children Involved,Killed: 2 Injured:0,Children killed
2141906,14-Oct-21,Ohio,Dayton,Col Glenn Hwy,39.7709926,-84.0956228,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2140498,12-Oct-21,Virginia,Suffolk,Laurel St and Columbus Ave,36.7176505,-76.5838172,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2139614,12-Oct-21,Arkansas,Marion,835 Blvd. Saint Germaine St,35.1932168,-90.2112229,3,0,Children Involved,Killed: 3 Injured:0,Children killed
2139670,12-Oct-21,Kansas,Wichita,1400 block of N Harding St,37.7084446,-97.2778772,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2141652,12-Oct-21,Florida,Ocala,5900 block of NW 2nd St,29.1880764,-82.2169121,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2139674,12-Oct-21,Mississippi,Meridian,2000 block of 17th St,32.3643098,-88.703656,3,1,Children Involved,Killed: 3 Injured:1,Children injured
2138796,12-Oct-21,Mississippi,Clarksdale,State St and DeSoto Ave,34.1948995,-90.5641187,1,1,Children Involved,Killed: 1 Injured:1,Children killed
2139191,11-Oct-21,Illinois,Champaign,N Market St and Petry Ct,40.136887,-88.2389319,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2146805,11-Oct-21,South Carolina,Orangeburg,N/A,33.4918203,-80.8556476,1,0,Children Involved,Killed: 1 Injured:0,Children killed
2137780,10-Oct-21,Texas,Seguin,600 block of E Rosemary Dr,29.5916031,-97.9596609,0,3,Children Involved,Killed: 0 Injured:3,Children injured
2137329,9-Oct-21,Texas,Houston,12800 block of Nyack Dr,29.592123,-95.1971146,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2139006,9-Oct-21,Idaho,Grangeville,700 block of N C St,45.931151,-116.1285425,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2136751,9-Oct-21,Missouri,Independence,1200 block of N Liberty St,39.104029,-94.4168625,1,0,Children Involved,Killed: 1 Injured:0,Children picked up/fired
2136751,9-Oct-21,Missouri,Independence,1200 block of N Liberty St,39.104029,-94.4168625,1,0,Children Involved,Killed: 1 Injured:0,Children killed by children
2135985,8-Oct-21,Illinois,Chicago,8400 block of S Sangamon Ave,41.7413365,-87.6477271,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2135808,8-Oct-21,Indiana,Portage,6200 block of Old Porter Rd,41.5943796,-87.1759726,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2135808,8-Oct-21,Indiana,Portage,6200 block of Old Porter Rd,41.5943796,-87.1759726,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
2135463,7-Oct-21,Alabama,Fairfield,5000 block of Ave F,33.488074,-86.9092998,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2135002,7-Oct-21,Florida,Jacksonville,7000 block of Linda Dr,30.383511,-81.670387,1,0,Children Involved,Killed: 1 Injured:0,Children picked up/fired
2135002,7-Oct-21,Florida,Jacksonville,7000 block of Linda Dr,30.383511,-81.670387,1,0,Children Involved,Killed: 1 Injured:0,Children killed self
2136349,7-Oct-21,Oklahoma,Oklahoma City,3600 block of N Prospect Ave,35.5059545,-97.485285,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2133418,5-Oct-21,Indiana,South Bend,1100 block of Queen St,41.657347,-86.265496,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2133418,5-Oct-21,Indiana,South Bend,1100 block of Queen St,41.657347,-86.265496,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
2133726,5-Oct-21,Texas,Houston,3800 block of Amos St,29.6879363,-95.365972,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2133552,4-Oct-21,North Carolina,Winston Salem (Winston-salem),N/A,36.1347876,-80.2796937,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2133125,4-Oct-21,California,Oakland,I-580,37.796025,-122.209686,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2133237,4-Oct-21,Arizona,Phoenix,N 83rd Ave and W Thomas Rd,33.4799012,-112.2379239,2,0,Children Involved,Killed: 2 Injured:0,Children killed
2131951,3-Oct-21,California,Ramona,24242 Sargent Rd,33.0260585,-116.8056916,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2131241,3-Oct-21,Ohio,Columbus,2600 block of Grasmere Ave,40.0186097,-82.9826979,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2131147,2-Oct-21,Wisconsin,Milwaukee,N Sherman Blvd and Burleigh St,43.075175,-87.967454,1,1,Children Involved,Killed: 1 Injured:1,Children killed
2131147,2-Oct-21,Wisconsin,Milwaukee,N Sherman Blvd and Burleigh St,43.075175,-87.967454,1,1,Children Involved,Killed: 1 Injured:1,Children injured
2131252,2-Oct-21,Pennsylvania,Harrisburg,100 Hall Manor Pl,40.2496025,-76.8570063,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2134493,2-Oct-21,Mississippi,Grenada,400 block of Margin St,33.7829294,-89.8080631,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2134493,2-Oct-21,Mississippi,Grenada,400 block of Margin St,33.7829294,-89.8080631,0,1,Children Involved,Killed: 0 Injured:1,Children injured by children
2139645,2-Oct-21,Mississippi,Grenada,400 block of Margin St,33.7829294,-89.8080631,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2130050,1-Oct-21,Tennessee,Columbia,1200 block of Double Branch Rd,35.67608,-86.9995966,3,0,Children Involved,Killed: 3 Injured:0,Children killed
2130336,30-Sep-21,California,Merced,3100 block of R St,37.3021632,-120.4829677,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2129510,30-Sep-21,Pennsylvania,Philadelphia,5700 block of Elmwood Ave,39.9299924,-75.2192568,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2129495,30-Sep-21,Mississippi,Newton,301 W Tatum St,32.3151487,-89.167363,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2129495,30-Sep-21,Mississippi,Newton,301 W Tatum St,32.3151487,-89.167363,0,1,Children Involved,Killed: 0 Injured:1,Children injured by children
2128757,28-Sep-21,Virginia,Dumfries,3930 Townsquare Ct,38.558667,-77.3298849,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2128757,28-Sep-21,Virginia,Dumfries,3930 Townsquare Ct,38.558667,-77.3298849,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
2128369,28-Sep-21,Wisconsin,Madison (Fitchburg),5100 block of Curry Ct,42.9806642,-89.3945131,1,0,Children Involved,Killed: 1 Injured:0,Children killed
2127420,28-Sep-21,Michigan,Saginaw,1400 block of S Park Ave,43.4173575,-83.9299242,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2127071,27-Sep-21,Illinois,Markham,W 157th St and Homan Ave,41.6044284,-87.6995033,1,0,Children Involved,Killed: 1 Injured:0,Children killed
2126825,27-Sep-21,Arizona,Phoenix,4437 S 8th Place,33.4053271,-112.0609342,1,1,Children Involved,Killed: 1 Injured:1,Children killed
2126825,27-Sep-21,Arizona,Phoenix,4437 S 8th Place,33.4053271,-112.0609342,1,1,Children Involved,Killed: 1 Injured:1,Children injured
2126212,26-Sep-21,Virginia,Norfolk,200 block of W Balview Ave,36.9542458,-76.2555124,3,0,Children Involved,Killed: 3 Injured:0,Children killed
2126133,26-Sep-21,Pennsylvania,Pittsburgh,Glasgow St,40.4554362,-80.0469843,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2126994,26-Sep-21,South Carolina,Columbia,800 block of Duke Ave,34.0403753,-81.0452993,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2126994,26-Sep-21,South Carolina,Columbia,800 block of Duke Ave,34.0403753,-81.0452993,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
2125746,25-Sep-21,Oregon,Salem,Tide Ct NE and Surfwood Dr NE,44.963482,-122.9712966,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2124453,23-Sep-21,New Mexico,Hobbs,1200 E Broadway St,32.7026411,-103.1229495,1,2,Children Involved,Killed: 1 Injured:2,Children injured
2124262,23-Sep-21,Connecticut,Waterbury,Congress Ave,41.5408277,-73.0481334,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2124457,23-Sep-21,Indiana,Indianapolis,700 block of N Elder Ave,39.7770944,-86.1940272,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2124090,23-Sep-21,Ohio,Cincinnati,500 block of Derrick Turnbow Ave,39.1111836,-84.5238816,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2124810,23-Sep-21,New Jersey,Bridgeton,100 block of W Broad St,39.427863,-75.2401304,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2124954,23-Sep-21,Kansas,Wichita,S Woodlawn St and E Lincoln St,37.6719158,-97.2621383,1,2,Children Involved,Killed: 1 Injured:2,Children injured
2123099,22-Sep-21,Texas,Waco,1725 N Martin Luther King Blvd,31.5750137,-97.1427659,1,0,Children Involved,Killed: 1 Injured:0,Children killed self
2121831,21-Sep-21,District of Columbia,Washington,1500 block of Morris Rd SE,38.8582499,-76.9847501,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2122083,21-Sep-21,Ohio,Cincinnati,3710 President Dr,39.152834,-84.5608929,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2122141,21-Sep-21,Alabama,Mobile,1300 N University Blvd,30.7168046,-88.1645283,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2121011,20-Sep-21,North Carolina,Charlotte,5600 block of E Independence Blvd,35.183438,-80.756855,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2122529,20-Sep-21,Texas,Lubbock,2700 block of E 9th St,33.587598,-101.8095989,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2122606,20-Sep-21,South Dakota,Rapid City,840 N Spruce St,44.0913803,-103.1981207,2,0,Children Involved,Killed: 2 Injured:0,Children killed
2121169,19-Sep-21,North Carolina,Wilson,700 Lane St SE,35.7132038,-77.8984656,1,2,Children Involved,Killed: 1 Injured:2,Children injured
2119701,19-Sep-21,Florida,Miami,14900 block of Pierce St,25.7616798,-80.1917902,0,4,Children Involved,Killed: 0 Injured:4,Children injured
2119950,19-Sep-21,South Carolina,Yemassee,145 Yemassee Hwy,32.6936876,-80.8571088,1,7,Children Involved,Killed: 1 Injured:7,Children injured
2120263,19-Sep-21,Texas,Missouri City,15200 block of Pecan Landing Dr,29.525177,-95.5512404,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2119470,18-Sep-21,New York,Bronx,Teller Ave and E 172nd St,40.8399051,-73.9090368,1,3,Children Involved,Killed: 1 Injured:3,Children injured
2119384,18-Sep-21,Michigan,Detroit,18149 W Seven Mile Rd,42.4300016,-83.2200342,0,3,Children Involved,Killed: 0 Injured:3,Children injured
2118979,18-Sep-21,Illinois,Chicago,9300 block of S Escanaba Ave,41.7263479,-87.5538207,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2118593,17-Sep-21,Kansas,Lawrence,1500 block of Wedgewood Dr,38.9569658,-95.210977,1,0,Children Involved,Killed: 1 Injured:0,Children injured
2118180,16-Sep-21,Oregon,Portland,3800 block of NE 82nd Ave,45.5513182,-122.5783972,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2117683,16-Sep-21,Massachusetts,Boston,320 Talbot Ave,42.2905771,-71.0728278,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2118132,16-Sep-21,Pennsylvania,Chester,1516 W 9th St,39.8436959,-75.3821221,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2117995,16-Sep-21,Michigan,Lansing,1221 W Michigan Ave,42.733498,-84.5696519,2,1,Children Involved,Killed: 2 Injured:1,Children injured
2117926,15-Sep-21,Arkansas,Little Rock,1800 block of Nichols Rd,34.737181,-92.387199,2,0,Children Involved,Killed: 2 Injured:0,Children killed
2116971,15-Sep-21,Ohio,Cleveland,E 52nd St and Fleet Ave,41.4558414,-81.6544006,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2116971,15-Sep-21,Ohio,Cleveland,E 52nd St and Fleet Ave,41.4558414,-81.6544006,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
2134905,15-Sep-21,Pennsylvania,Philadelphia,3100 block of F St,39.9954469,-75.1177221,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2117744,14-Sep-21,Nevada,North Las Vegas,3300 block of Civic Center Dr,36.220304,-115.1185961,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2116090,14-Sep-21,Georgia,Marietta,925 Whitlock Ave,33.9507653,-84.5776968,0,2,Children Involved,Killed: 0 Injured:2,Children injured by children
2116090,14-Sep-21,Georgia,Marietta,925 Whitlock Ave,33.9507653,-84.5776968,0,2,Children Involved,Killed: 0 Injured:2,Children injured self
2115908,13-Sep-21,Georgia,Marietta,925 Whitlock Ave NW,33.9502161,-84.5775707,0,2,Children Involved,Killed: 0 Injured:2,Children picked up/fired
2115908,13-Sep-21,Georgia,Marietta,925 Whitlock Ave NW,33.9502161,-84.5775707,0,2,Children Involved,Killed: 0 Injured:2,Children injured by children
2115908,13-Sep-21,Georgia,Marietta,925 Whitlock Ave NW,33.9502161,-84.5775707,0,2,Children Involved,Killed: 0 Injured:2,Children injured self
2115174,13-Sep-21,South Carolina,Dillon,SC-57,34.4200934,-79.3684833,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2115103,12-Sep-21,Texas,Killeen,3400 block of Barcelona Dr,31.0900287,-97.7511982,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2114617,12-Sep-21,Maryland,District Heights (Forestville),7614 Marlboro Pike,38.8457688,-76.8750463,1,2,Children Involved,Killed: 1 Injured:2,Children injured
2114487,11-Sep-21,Missouri,Saint Louis,6200 block of Chatham Ave,38.6729939,-90.2916229,1,1,Children Involved,Killed: 1 Injured:1,Children injured
2114137,11-Sep-21,North Carolina,Pembroke,Moss Neck Rd,34.6870525,-79.1714634,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2113948,11-Sep-21,Florida,Opa Locka,Dunad Ave and Fisherman St,25.9004474,-80.2558724,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2113318,10-Sep-21,Georgia,Atlanta,3041 Landrum Dr SW,33.7072912,-84.4875973,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2113318,10-Sep-21,Georgia,Atlanta,3041 Landrum Dr SW,33.7072912,-84.4875973,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
2113166,10-Sep-21,Georgia,Macon,3401 Houston Ave,32.8013417,-83.6518206,1,0,Children Involved,Killed: 1 Injured:0,Children picked up/fired
2113166,10-Sep-21,Georgia,Macon,3401 Houston Ave,32.8013417,-83.6518206,1,0,Children Involved,Killed: 1 Injured:0,Children killed self
2111858,9-Sep-21,Illinois,East Saint Louis,510 Martin Luther King Dr,38.6277723,-90.1548938,0,7,Children Involved,Killed: 0 Injured:7,Children injured
2117048,9-Sep-21,Illinois,Polo,300 block of Franklin Rd,40.6331249,-89.3985283,1,0,Children Involved,Killed: 1 Injured:0,Children picked up/fired
2117048,9-Sep-21,Illinois,Polo,300 block of Franklin Rd,40.6331249,-89.3985283,1,0,Children Involved,Killed: 1 Injured:0,Children killed self
2111320,8-Sep-21,District of Columbia,Washington,200 block of V St NW,38.9185689,-77.014852,0,1,Children Involved,Killed: 0 Injured:1,Children injured
