Incident_ID,Incident_Date,State,City Or County,Address,Full Address,Latitude,Longitude,Killed,Injured,Operations,label_col
1512731,09/24/19,Texas,San Antonio,1922 S General McMullen Dr,Texas San Antonio 1922 S General McMullen Dr,29.3955619,-98.5572518,0,0,School Incidents,Killed: 0 Injured:0
1511893,09/24/19,South Carolina,Hartsville,701 Lewellen Ave,South Carolina Hartsville 701 Lewellen Ave,34.3609303,-80.08671,0,0,School Incidents,Killed: 0 Injured:0
1512677,09/24/19,Colorado,Aurora,1345 Macon St,Colorado Aurora 1345 Macon St,39.6926251,-104.8558467,0,0,School Incidents,Killed: 0 Injured:0
1511528,09/24/19,Virginia,Newport News,13450 Woodside Ln,Virginia Newport News 13450 Woodside Ln,37.1733127,-76.5247974,0,0,School Incidents,Killed: 0 Injured:0
1511654,09/24/19,Georgia,Lawrenceville,564 W Crogan St,Georgia Lawrenceville 564 W Crogan St,33.9481266,-84.0002161,0,0,School Incidents,Killed: 0 Injured:0
1513052,09/24/19,Indiana,Hobart,3300 Indiana St,Indiana Hobart 3300 Indiana St,41.558364,-87.2803287,0,0,School Incidents,Killed: 0 Injured:0
1512017,09/24/19,Indiana,Cloverdale,205 E Market St,Indiana Cloverdale 205 E Market St,39.5119646,-86.7911159,0,0,School Incidents,Killed: 0 Injured:0
1510870,09/22/19,North Carolina,Murfreesboro,Union St,North Carolina Murfreesboro Union St,36.4370801,-77.0971599,0,0,School Incidents,Killed: 0 Injured:0
1508328,09/20/19,South Carolina,Orangeburg,300 College St NE,South Carolina Orangeburg 300 College St NE,33.4929025,-81.2806164,0,2,School Incidents,Killed: 0 Injured:2
1523872,09/20/19,Texas,Spring,20811 Ella Blvd,Texas Spring 20811 Ella Blvd,30.0614712,-95.478928,0,0,School Incidents,Killed: 0 Injured:0
1509251,09/20/19,California,Moreno Valley,15150 Lasselle St,California Moreno Valley 15150 Lasselle St,33.9002349,-117.2082654,0,0,School Incidents,Killed: 0 Injured:0
1508451,09/20/19,North Carolina,Winston Salem (Winston-salem),5705 Shattalon Dr,North Carolina Winston Salem (Winston-salem) 5705 Shattalon Dr,36.1738313,-80.2821537,0,0,School Incidents,Killed: 0 Injured:0
1508449,09/20/19,North Carolina,Winston Salem (Winston-salem),3545 Carver School Rd,North Carolina Winston Salem (Winston-salem) 3545 Carver School Rd,36.1343289,-80.2063355,0,0,School Incidents,Killed: 0 Injured:0
1508959,09/20/19,Maryland,Baltimore,2301 Gwynns Falls Pkwy,Maryland Baltimore 2301 Gwynns Falls Pkwy,39.3143924,-76.655832,0,0,School Incidents,Killed: 0 Injured:0
1508930,09/20/19,Florida,Palmetto,305 17th St E,Florida Palmetto 305 17th St E,27.5265212,-82.5620335,0,0,School Incidents,Killed: 0 Injured:0
1512178,09/20/19,Florida,Lake Worth (Lantana),6880 Lawrence Rd,Florida Lake Worth (Lantana) 6880 Lawrence Rd,26.574768,-80.101975,0,0,School Incidents,Killed: 0 Injured:0
1508511,09/20/19,Tennessee,Chattanooga,7821 Hancock Rd,Tennessee Chattanooga 7821 Hancock Rd,35.0840366,-85.1760442,0,0,School Incidents,Killed: 0 Injured:0
1507915,09/19/19,Colorado,Aurora,16100 E Smoky Hill Rd,Colorado Aurora 16100 E Smoky Hill Rd,39.6276266,-104.7989533,0,0,School Incidents,Killed: 0 Injured:0
1507447,09/19/19,Kentucky,Willisburg,5658 KY 433,Kentucky Willisburg 5658 KY 433,37.8062772,-85.1223413,0,0,School Incidents,Killed: 0 Injured:0
1507449,09/19/19,Georgia,Decatur,2106 Columbia Dr,Georgia Decatur 2106 Columbia Dr,33.7278816,-84.2505162,0,0,School Incidents,Killed: 0 Injured:0
1508197,09/19/19,Florida,Lake Mary,655 Longwood Lake Mary Rd,Florida Lake Mary 655 Longwood Lake Mary Rd,28.7365088,-81.3366755,0,0,School Incidents,Killed: 0 Injured:0
1506965,09/18/19,South Carolina,Conway,1808 Rhue St,South Carolina Conway 1808 Rhue St,33.836719,-79.0704196,0,0,School Incidents,Killed: 0 Injured:0
1506859,09/18/19,Iowa,Iowa City,2200 E Court St,Iowa Iowa City 2200 E Court St,41.6575463,-91.5035426,0,0,School Incidents,Killed: 0 Injured:0
1508250,09/18/19,New Mexico,Albuquerque,Redondo E Dr NE,New Mexico Albuquerque Redondo E Dr NE,35.083746,-106.615016,0,0,School Incidents,Killed: 0 Injured:0
1508553,09/18/19,California,San Jose,1 Washington Square,California San Jose 1 Washington Square,37.335144,-121.8812744,0,0,School Incidents,Killed: 0 Injured:0
1507501,09/18/19,California,Modesto,3201 Sylvan Ave,California Modesto 3201 Sylvan Ave,37.6903042,-120.938016,0,0,School Incidents,Killed: 0 Injured:0
1507419,09/18/19,Ohio,Cleveland,3205 Fulton Rd,Ohio Cleveland 3205 Fulton Rd,41.4669042,-81.7065629,0,0,School Incidents,Killed: 0 Injured:0
1511235,09/18/19,California,Stockton,10555 Thornton Rd,California Stockton 10555 Thornton Rd,38.0507007,-121.3530016,0,0,School Incidents,Killed: 0 Injured:0
1506234,09/17/19,Tennessee,Nashville,904 26th Ave N,Tennessee Nashville 904 26th Ave N,36.16416,-86.8147379,0,0,School Incidents,Killed: 0 Injured:0
1506864,09/17/19,North Carolina,Charlotte,2045 Suttle Ave,North Carolina Charlotte 2045 Suttle Ave,35.2254646,-80.8710736,0,0,School Incidents,Killed: 0 Injured:0
1509279,09/17/19,North Carolina,Lumberton,N/A,North Carolina Lumberton N/A,34.6345633,-78.992934,0,0,School Incidents,Killed: 0 Injured:0
1505942,09/17/19,Georgia,Winder,985 Austin Rd,Georgia Winder 985 Austin Rd,33.9462587,-83.6554506,0,0,School Incidents,Killed: 0 Injured:0
1506391,09/17/19,Ohio,Akron,985 Gorge Blvd,Ohio Akron 985 Gorge Blvd,41.1041718,-81.49723,0,0,School Incidents,Killed: 0 Injured:0
1506360,09/16/19,Alabama,Gadsden,919 Raley St,Alabama Gadsden 919 Raley St,34.0004275,-85.9669335,0,0,School Incidents,Killed: 0 Injured:0
1505506,09/16/19,North Carolina,Fayetteville,WT Brown Dr and Martin Luther King Dr,North Carolina Fayetteville WT Brown Dr and Martin Luther King Dr,35.0728067,-78.8917829,0,1,School Incidents,Killed: 0 Injured:1
1505435,09/16/19,Texas,Lufkin,6735 Ted Trout Dr,Texas Lufkin 6735 Ted Trout Dr,31.3154,-94.8293672,0,0,School Incidents,Killed: 0 Injured:0
1504027,09/14/19,Texas,Fort Worth,5701 Shelton St,Texas Fort Worth 5701 Shelton St,32.7480228,-97.232757,0,2,School Incidents,Killed: 0 Injured:2
1503469,09/13/19,Utah,Salt Lake City (West Valley City),3580 South 3600 West,Utah Salt Lake City (West Valley City) 3580 South 3600 West,40.6953092,-111.9772215,0,0,School Incidents,Killed: 0 Injured:0
1503535,09/13/19,Virginia,Newport News,12465 Warwick Blvd,Virginia Newport News 12465 Warwick Blvd,37.0732442,-76.494347,0,3,School Incidents,Killed: 0 Injured:3
1518735,09/13/19,California,San Fernando,1001 Arroyo Ave,California San Fernando 1001 Arroyo Ave,34.2893004,-118.4207371,0,0,School Incidents,Killed: 0 Injured:0
1503150,09/13/19,Kentucky,Campton,20 High School Rd,Kentucky Campton 20 High School Rd,37.7363285,-83.5509137,0,0,School Incidents,Killed: 0 Injured:0
1503554,09/13/19,North Dakota,Fargo,801 17th Ave N,North Dakota Fargo 801 17th Ave N,46.9037587,-96.7887525,0,0,School Incidents,Killed: 0 Injured:0
1503071,09/13/19,Texas,Houston,17610 FM 529,Texas Houston 17610 FM 529,29.8812897,-95.6771868,0,0,School Incidents,Killed: 0 Injured:0
1503292,09/12/19,North Carolina,Erwin,215 Maynard Lake Rd,North Carolina Erwin 215 Maynard Lake Rd,35.3382634,-78.665226,0,0,School Incidents,Killed: 0 Injured:0
1510834,09/12/19,Kentucky,Murray,1800 Sycamore St,Kentucky Murray 1800 Sycamore St,36.6030119,-88.3299218,0,0,School Incidents,Killed: 0 Injured:0
1503065,09/12/19,Florida,Saint Petersburg,2205 18th Ave S,Florida Saint Petersburg 2205 18th Ave S,27.7528227,-82.6641397,0,0,School Incidents,Killed: 0 Injured:0
1502861,09/12/19,Tennessee,Hixson,5705 Middle Valley Rd,Tennessee Hixson 5705 Middle Valley Rd,35.1531925,-85.2224271,0,0,School Incidents,Killed: 0 Injured:0
1502760,09/12/19,Louisiana,Springfield,27322 LA-42,Louisiana Springfield 27322 LA-42,30.4297522,-90.5510526,0,0,School Incidents,Killed: 0 Injured:0
1501842,09/11/19,Kentucky,Louisville,5901 Greenwood Rd,Kentucky Louisville 5901 Greenwood Rd,38.146142,-85.863417,0,0,School Incidents,Killed: 0 Injured:0
1503290,09/11/19,North Carolina,Spring Lake,2495 Ray Rd,North Carolina Spring Lake 2495 Ray Rd,35.2454417,-78.9696329,0,0,School Incidents,Killed: 0 Injured:0
1502514,09/11/19,Kansas,Shawnee,10400 Johnson Dr,Kansas Shawnee 10400 Johnson Dr,39.023482,-94.7066576,0,0,School Incidents,Killed: 0 Injured:0
1503212,09/11/19,Tennessee,Madison,1251 Neelys Bend Rd,Tennessee Madison 1251 Neelys Bend Rd,36.2421744,-86.6737784,0,0,School Incidents,Killed: 0 Injured:0
1502775,09/11/19,Louisiana,Lake Charles,2750 Power Center Pkwy,Louisiana Lake Charles 2750 Power Center Pkwy,30.1872737,-93.1764754,0,0,School Incidents,Killed: 0 Injured:0
1501665,09/11/19,Tennessee,Nashville,1150 Hunters Ln,Tennessee Nashville 1150 Hunters Ln,36.2792995,-86.7527941,0,0,School Incidents,Killed: 0 Injured:0
1501900,09/10/19,Louisiana,West Monroe,201 Riggs St,Louisiana West Monroe 201 Riggs St,32.5113199,-92.139628,0,0,School Incidents,Killed: 0 Injured:0
1501815,09/10/19,North Carolina,Maxton,11344 Deep Branch Rd,North Carolina Maxton 11344 Deep Branch Rd,34.695558,-79.2467008,0,0,School Incidents,Killed: 0 Injured:0
1501066,09/10/19,Nevada,Las Vegas,3800 E Harris Ave,Nevada Las Vegas 3800 E Harris Ave,36.1782606,-115.0932613,0,0,School Incidents,Killed: 0 Injured:0
1515415,09/10/19,Illinois,Urbana,211 N Race St,Illinois Urbana 211 N Race St,40.1141083,-88.2092627,0,0,School Incidents,Killed: 0 Injured:0
1501724,09/10/19,South Carolina,Aiken,232 E Pine Log Rd,South Carolina Aiken 232 E Pine Log Rd,33.521949,-81.7125391,0,0,School Incidents,Killed: 0 Injured:0
1500786,09/10/19,Georgia,Lithonia,2440 Phillips Rd,Georgia Lithonia 2440 Phillips Rd,33.7250671,-84.1294961,0,0,School Incidents,Killed: 0 Injured:0
1500746,09/10/19,Indiana,Indianapolis,1301 W 73rd St,Indiana Indianapolis 1301 W 73rd St,39.8850471,-86.1820101,0,0,School Incidents,Killed: 0 Injured:0
1501206,09/10/19,Arkansas,Helena,514 Missouri St,Arkansas Helena 514 Missouri St,34.5229885,-90.5902644,0,0,School Incidents,Killed: 0 Injured:0
1502268,09/09/19,Iowa,Cedar Rapids,4545 Wenig Rd NE,Iowa Cedar Rapids 4545 Wenig Rd NE,42.0259737,-91.6825418,0,0,School Incidents,Killed: 0 Injured:0
1500201,09/09/19,Florida,Hollywood (Miramar),17100 SW 48th Ct,Florida Hollywood (Miramar) 17100 SW 48th Ct,25.9696495,-80.3737813,0,0,School Incidents,Killed: 0 Injured:0
1500599,09/09/19,Louisiana,Baton Rouge,5650 Claycut Rd,Louisiana Baton Rouge 5650 Claycut Rd,30.4402548,-91.1328472,0,0,School Incidents,Killed: 0 Injured:0
1502822,09/08/19,Wyoming,Casper,1920 Campus Dr,Wyoming Casper 1920 Campus Dr,42.831104,-106.3293177,0,0,School Incidents,Killed: 0 Injured:0
1498712,09/06/19,Colorado,Denver,1700 E 28th Ave,Colorado Denver 1700 E 28th Ave,39.7544809,-104.967181,0,0,School Incidents,Killed: 0 Injured:0
1499212,09/06/19,Louisiana,New Orleans,Ben Weiner Dr and S Claiborne Ave,Louisiana New Orleans Ben Weiner Dr and S Claiborne Ave,29.9467793,-90.1143668,0,0,School Incidents,Killed: 0 Injured:0
1498617,09/06/19,Pennsylvania,Pittsburgh,2409 Shady Ave,Pennsylvania Pittsburgh 2409 Shady Ave,40.4295409,-79.9191212,0,0,School Incidents,Killed: 0 Injured:0
1498469,09/06/19,Texas,Mansfield,2900 E Broad St,Texas Mansfield 2900 E Broad St,32.5701599,-97.0916159,0,0,School Incidents,Killed: 0 Injured:0
1498428,09/06/19,Connecticut,Hartford,351 Mark Twain Drive,Connecticut Hartford 351 Mark Twain Drive,41.796671,-72.7098274,0,0,School Incidents,Killed: 0 Injured:0
1499169,09/06/19,Alabama,Birmingham (Center Point),1000 Eagle Dr,Alabama Birmingham (Center Point) 1000 Eagle Dr,33.6582442,-86.6982436,0,0,School Incidents,Killed: 0 Injured:0
1498015,09/05/19,Arkansas,Hot Springs National Park (Hot Springs),2871 Malvern Ave,Arkansas Hot Springs National Park (Hot Springs) 2871 Malvern Ave,34.4741704,-92.9970904,0,0,School Incidents,Killed: 0 Injured:0
1497983,09/05/19,Massachusetts,Orange,507 S Main St,Massachusetts Orange 507 S Main St,42.5748753,-72.3024372,0,0,School Incidents,Killed: 0 Injured:0
1498507,09/05/19,Florida,Brooksville,111 Ernie Chatman Run,Florida Brooksville 111 Ernie Chatman Run,28.5634523,-82.3845776,0,0,School Incidents,Killed: 0 Injured:0
1498245,09/05/19,Florida,Fort Myers,6750 Panther Ln,Florida Fort Myers 6750 Panther Ln,26.5407191,-81.9024053,0,0,School Incidents,Killed: 0 Injured:0
1497923,09/04/19,Michigan,South Haven,7357 Baseline Rd,Michigan South Haven 7357 Baseline Rd,42.4212628,-86.2600476,0,0,School Incidents,Killed: 0 Injured:0
1497950,09/04/19,Georgia,Athens,350 S Milledge Ave,Georgia Athens 350 S Milledge Ave,33.9513227,-83.3897057,0,0,School Incidents,Killed: 0 Injured:0
1496789,09/04/19,North Carolina,Winston Salem (Winston-salem),342 Petree Rd,North Carolina Winston Salem (Winston-salem) 342 Petree Rd,36.1265075,-80.314706,0,0,School Incidents,Killed: 0 Injured:0
1497887,09/04/19,Kentucky,Shelbyville,1361 Frankfort Rd,Kentucky Shelbyville 1361 Frankfort Rd,38.2115547,-85.1824413,0,0,School Incidents,Killed: 0 Injured:0
1498207,09/04/19,Maryland,Worton,25301 Lambs Meadow Rd,Maryland Worton 25301 Lambs Meadow Rd,39.2854268,-76.0915824,0,0,School Incidents,Killed: 0 Injured:0
1496699,09/04/19,Ohio,Columbus,1265 Koebel Rd,Ohio Columbus 1265 Koebel Rd,39.9117443,-82.9613296,0,0,School Incidents,Killed: 0 Injured:0
1500555,09/04/19,Mississippi,Greenwood,1200 Garrard Ave,Mississippi Greenwood 1200 Garrard Ave,33.513676,-90.1953113,0,0,School Incidents,Killed: 0 Injured:0
1496228,09/03/19,California,Bakersfield,N/A,California Bakersfield N/A,35.3676185,-119.0293724,0,0,School Incidents,Killed: 0 Injured:0
1507621,09/03/19,Tennessee,Murfreesboro,Blue Raider Dr,Tennessee Murfreesboro Blue Raider Dr,35.8489537,-86.3594888,0,0,School Incidents,Killed: 0 Injured:0
1493071,08/30/19,Ohio,Toledo,2550 Cherry St,Ohio Toledo 2550 Cherry St,41.6737113,-83.5439957,0,1,School Incidents,Killed: 0 Injured:1
1495843,08/30/19,Kentucky,Louisville,3510 Goldsmith Ln,Kentucky Louisville 3510 Goldsmith Ln,38.2076686,-85.6551991,0,0,School Incidents,Killed: 0 Injured:0
1494719,08/30/19,North Carolina,Kinston,2601 N Queen St,North Carolina Kinston 2601 N Queen St,35.2947409,-77.5741212,0,0,School Incidents,Killed: 0 Injured:0
1492383,08/30/19,South Carolina,Goose Creek,1137 Red Bank Rd,South Carolina Goose Creek 1137 Red Bank Rd,32.9741681,-80.0164621,0,0,School Incidents,Killed: 0 Injured:0
1492087,08/30/19,Alabama,Mobile,1621 Virginia St,Alabama Mobile 1621 Virginia St,30.6726132,-88.0766595,0,9,School Incidents,Killed: 0 Injured:9
1491179,08/29/19,Oklahoma,Oklahoma City (Del City),1900 S Sunnylane Rd,Oklahoma Oklahoma City (Del City) 1900 S Sunnylane Rd,35.4464857,-97.4371214,0,0,School Incidents,Killed: 0 Injured:0
1494779,08/29/19,North Carolina,Salisbury,701 W Monroe St,North Carolina Salisbury 701 W Monroe St,35.6732938,-80.486052,0,0,School Incidents,Killed: 0 Injured:0
1490721,08/29/19,Ohio,Westerville,950 County Line Rd,Ohio Westerville 950 County Line Rd,40.132871,-82.897874,0,0,School Incidents,Killed: 0 Injured:0
1492157,08/29/19,Texas,Odessa,1301 Dotsy Ave,Texas Odessa 1301 Dotsy Ave,31.8514407,-102.382476,0,0,School Incidents,Killed: 0 Injured:0
1491280,08/28/19,Florida,Davenport,500 Orchid Dr,Florida Davenport 500 Orchid Dr,28.1507635,-81.628853,0,0,School Incidents,Killed: 0 Injured:0
1490163,08/28/19,Kentucky,Georgetown,120 Betsy Way,Kentucky Georgetown 120 Betsy Way,38.2155229,-84.5987328,0,0,School Incidents,Killed: 0 Injured:0
1490341,08/28/19,Utah,Salt Lake City,241 N 300 West,Utah Salt Lake City 241 N 300 West,40.7741936,-111.9012937,0,0,School Incidents,Killed: 0 Injured:0
1489883,08/28/19,North Carolina,Monroe,5211 Old Charlotte Hwy,North Carolina Monroe 5211 Old Charlotte Hwy,35.0448794,-80.6458715,0,0,School Incidents,Killed: 0 Injured:0
1489893,08/28/19,North Carolina,High Point,1 N University Pkwy,North Carolina High Point 1 N University Pkwy,35.9708428,-79.995014,0,0,School Incidents,Killed: 0 Injured:0
1489056,08/27/19,New York,Roosevelt,335 E Clinton Ave,New York Roosevelt 335 E Clinton Ave,40.6865946,-73.5780923,0,0,School Incidents,Killed: 0 Injured:0
1489339,08/27/19,Oklahoma,Canton,OK-58,Oklahoma Canton OK-58,36.0534744,-98.5854347,0,0,School Incidents,Killed: 0 Injured:0
1499617,08/27/19,Arizona,Sedona,995 Upper Red Rock Loop Rd,Arizona Sedona 995 Upper Red Rock Loop Rd,34.8481845,-111.8306923,0,0,School Incidents,Killed: 0 Injured:0
1501556,08/27/19,California,Los Angeles,2510 E 6th St,California Los Angeles 2510 E 6th St,34.0365117,-118.2122283,0,1,School Incidents,Killed: 0 Injured:1
1497933,08/27/19,West Virginia,Richwood,190 Riverside Dr,West Virginia Richwood 190 Riverside Dr,38.2191071,-80.5533069,0,0,School Incidents,Killed: 0 Injured:0
1492375,08/27/19,South Carolina,Lexington,5643 Platt Springs Rd,South Carolina Lexington 5643 Platt Springs Rd,33.9053159,-81.2341563,0,0,School Incidents,Killed: 0 Injured:0
1489599,08/27/19,North Carolina,Monroe,1 High School Dr,North Carolina Monroe 1 High School Dr,34.9727927,-80.526481,0,0,School Incidents,Killed: 0 Injured:0
1488797,08/26/19,Tennessee,Clarksville,609 E St,Tennessee Clarksville 609 E St,36.5512261,-87.3797855,0,0,School Incidents,Killed: 0 Injured:0
1495888,08/26/19,Louisiana,Alexandria,2101 Vance Ave,Louisiana Alexandria 2101 Vance Ave,31.2933537,-92.455547,0,0,School Incidents,Killed: 0 Injured:0
1489228,08/26/19,Florida,Auburndale,1 Bloodhound Trail,Florida Auburndale 1 Bloodhound Trail,28.0721715,-81.7854305,0,0,School Incidents,Killed: 0 Injured:0
1486541,08/23/19,Texas,Odessa,1800 East 42nd St,Texas Odessa 1800 East 42nd St,31.8858499,-102.3571263,0,0,School Incidents,Killed: 0 Injured:0
1487050,08/23/19,Missouri,Saint Louis,12860 Fee Fee Rd,Missouri Saint Louis 12860 Fee Fee Rd,38.6887358,-90.4722161,0,0,School Incidents,Killed: 0 Injured:0
1490703,08/23/19,Indiana,Knightstown,8139 US-40,Indiana Knightstown 8139 US-40,39.7911338,-85.5432815,0,0,School Incidents,Killed: 0 Injured:0
1487437,08/23/19,Ohio,Dayton (Huber Heights),5400 Chambersburg Rd,Ohio Dayton (Huber Heights) 5400 Chambersburg Rd,39.8467085,-84.1349386,0,0,School Incidents,Killed: 0 Injured:0
1485126,08/21/19,Mississippi,Corinth,1310 N Harper Rd,Mississippi Corinth 1310 N Harper Rd,34.9379267,-88.4942645,0,0,School Incidents,Killed: 0 Injured:0
1484828,08/21/19,Missouri,Blue Springs,2000 NW Ashton Dr,Missouri Blue Springs 2000 NW Ashton Dr,39.0269963,-94.2878319,0,0,School Incidents,Killed: 0 Injured:0
1484925,08/21/19,Indiana,Gary,301 Parke St,Indiana Gary 301 Parke St,41.6089892,-87.2458179,0,0,School Incidents,Killed: 0 Injured:0
1484584,08/21/19,Ohio,Cleveland,3875 Washington Park Blvd,Ohio Cleveland 3875 Washington Park Blvd,41.4535651,-81.6609667,0,0,School Incidents,Killed: 0 Injured:0
1487096,08/21/19,Missouri,Springfield,1330 N Jefferson,Missouri Springfield 1330 N Jefferson,37.2228575,-93.2884079,0,0,School Incidents,Killed: 0 Injured:0
1484335,08/20/19,Georgia,Atlanta,111 James P Brawley Dr SW,Georgia Atlanta 111 James P Brawley Dr SW,33.7515371,-84.4135506,0,4,School Incidents,Killed: 0 Injured:4
1484200,08/20/19,Missouri,Springfield,3710 S Jefferson Ave,Missouri Springfield 3710 S Jefferson Ave,37.1461599,-93.2902753,0,0,School Incidents,Killed: 0 Injured:0
1514604,08/20/19,Indiana,Indianapolis,1801 E 86th St,Indiana Indianapolis 1801 E 86th St,39.9118767,-86.1296528,0,0,School Incidents,Killed: 0 Injured:0
1484463,08/20/19,Indiana,Indianapolis,1200 N Girls School Rd,Indiana Indianapolis 1200 N Girls School Rd,39.7827876,-86.2934069,0,0,School Incidents,Killed: 0 Injured:0
1484435,08/20/19,Alaska,Anchorage,Old Seward Hwy and 36th Ave,Alaska Anchorage Old Seward Hwy and 36th Ave,61.1881429,-149.8656017,0,0,School Incidents,Killed: 0 Injured:0
1483387,08/19/19,Arizona,Peoria,143888 N 79th Ave,Arizona Peoria 143888 N 79th Ave,33.6282104,-112.2286617,0,0,School Incidents,Killed: 0 Injured:0
1483269,08/19/19,Florida,Avon Park,700 E Main St,Florida Avon Park 700 E Main St,27.5945096,-81.4877951,0,0,School Incidents,Killed: 0 Injured:0
1485463,08/19/19,Pennsylvania,Carlisle,87 Marsh Dr,Pennsylvania Carlisle 87 Marsh Dr,40.1746926,-77.2032392,0,1,School Incidents,Killed: 0 Injured:1
1483751,08/16/19,Georgia,Marietta,375 Holt Rd NE,Georgia Marietta 375 Holt Rd NE,33.9592107,-84.4799996,0,0,School Incidents,Killed: 0 Injured:0
1483479,08/16/19,Arkansas,Fordyce,100 Redbug Blvd,Arkansas Fordyce 100 Redbug Blvd,33.8137295,-92.4129746,0,0,School Incidents,Killed: 0 Injured:0
1480959,08/15/19,Tennessee,Nashville,110 Gallatin Ave,Tennessee Nashville 110 Gallatin Ave,36.179916,-86.7511443,0,0,School Incidents,Killed: 0 Injured:0
